number,label
9999999999,spam
5936083941,spam
8649325520,normal
8888888888,spam
8836450081,normal
8718900012,normal
8314209694,spam
9879879879,spam
9999999999,spam
6318697098,normal
8151757612,normal
8147560176,normal
9877989987,spam
7953925114,normal
9999999999,spam
6840402104,normal
8709172583,normal
8888888888,spam
7476375470,normal
9999999999,spam
6394431506,normal
8337378541,normal
3673392565,spam
9887877797,spam
7283315315,normal
9799977878,spam
9897978879,spam
9999999999,spam
7997897779,spam
7898989997,spam
7846444544,spam
8581398513,spam
8888888888,spam
6970297581,normal
9041611023,normal
7270476543,spam
9999999999,spam
8778899036,normal
9392086931,normal
7493499752,normal
9696563934,normal
6156541715,normal
9999999999,spam
8888888888,spam
9889997898,spam
9899988777,spam
8293451569,normal
9682298579,normal
6708264658,normal
9046437793,normal
9889977999,spam
8384300597,normal
9889878789,spam
8888888888,spam
7286755770,normal
6273635929,spam
9999999999,spam
8088052373,normal
8949270607,normal
9616334703,normal
6818079221,normal
8888888888,spam
8713660332,normal
8173702773,normal
9089963659,normal
6361112547,normal
9898887998,spam
7112951734,normal
0701070593,spam
9334974164,normal
8300829729,normal
8066670169,normal
8888888888,spam
9798978799,spam
6203386797,normal
9999999999,spam
8144243822,normal
7012913440,normal
7505852677,normal
6598590891,normal
9097757016,normal
7979978879,spam
6526276594,normal
9076265207,normal
6183214375,normal
8241285722,normal
4672961343,spam
8374326101,normal
9789877877,spam
7278461406,spam
8778897997,spam
6899736464,spam
7237916566,normal
9979878788,spam
9779427629,spam
8888888888,spam
9888788989,spam
2074551504,spam
9777979999,spam
8828344659,normal
6782829711,normal
7529686698,normal
8888888888,spam
9677707962,normal
9899999887,spam
7374223292,normal
7905723491,normal
9977878789,spam
8888888888,spam
9779778977,spam
9897788887,spam
8888888888,spam
8888888888,spam
7698129604,normal
9999999999,spam
6366219982,normal
8888888888,spam
9978979877,spam
7715981676,normal
0183416356,spam
6652178625,normal
8888888888,spam
9899889898,spam
7969564940,normal
6150042914,spam
9999999999,spam
8888888888,spam
9787798888,spam
8888888888,spam
8888888888,spam
6284568225,normal
6377104216,normal
7251783452,normal
9988797888,spam
8888888888,spam
6846148636,normal
8839151347,normal
9309860258,spam
9512464345,normal
6097926947,spam
8888888888,spam
9881640719,normal
6921902748,normal
0204201915,spam
7899877977,spam
9788799987,spam
7595323377,spam
9898888777,spam
6615354203,normal
8176507794,normal
7327038291,normal
9999999999,spam
9998898887,spam
9113628787,normal
9777879877,spam
9416452114,normal
8888888888,spam
9999999999,spam
9888998788,spam
9999999999,spam
7087616469,normal
7721611100,spam
6921940945,normal
7727682051,normal
8664041749,normal
9241036179,normal
7674661924,normal
9999999999,spam
8325150703,spam
7350956487,normal
6052951092,spam
9999999999,spam
8371516990,normal
8888888888,spam
9999999999,spam
8888888888,spam
8650774854,spam
9878797878,spam
6895575666,normal
9788899998,spam
6077326007,normal
9897789777,spam
8888888888,spam
9847345156,normal
6352851276,spam
8415734209,normal
8888888888,spam
6360355159,normal
8528423023,normal
8888888888,spam
8496512108,normal
8416075162,spam
8888888888,spam
9999999999,spam
9999999999,spam
9988888879,spam
9778888889,spam
9999999999,spam
7869316262,spam
8888888888,spam
8888888888,spam
9867722830,normal
9206028952,spam
8576829630,normal
6303920231,normal
9877955760,normal
8355369305,normal
8375518797,normal
6958932959,normal
9197621250,normal
9188686515,normal
9447451163,normal
9999999999,spam
9924436421,normal
9999799779,spam
9155126740,normal
9257252098,normal
7213760856,normal
9989979779,spam
7025114627,normal
7312971148,normal
8811538349,normal
7547952122,normal
8197063845,normal
8901648930,normal
8888888888,spam
7997997979,spam
9204668769,normal
5958334854,spam
7185803989,normal
8888888888,spam
7175782563,normal
9787877787,spam
9988788979,spam
8888888888,spam
9997887778,spam
6955781101,normal
9785739436,normal
6864392582,normal
9999999999,spam
9995067478,spam
7989789987,spam
7558576331,normal
6511762981,normal
8888888888,spam
9999999999,spam
9291250317,spam
8218013861,normal
8888888888,spam
8012455550,normal
7338765517,normal
6880766003,normal
9378858330,normal
8362248455,normal
9999778878,spam
8134218036,normal
9711052955,spam
9782110896,normal
8792674722,normal
8118578677,normal
8841756461,normal
7214203909,spam
9999999999,spam
9071291692,normal
6177084133,normal
9584606703,normal
9999999999,spam
8979989887,spam
8888888888,spam
8721802852,normal
9029662382,normal
8565108584,normal
9999999999,spam
6652930647,normal
8493891533,normal
9271714691,normal
6504896538,normal
9988898798,spam
9823762713,normal
9999999999,spam
9777798999,spam
8888888888,spam
8877988987,spam
4100058150,spam
8888888888,spam
8780478022,normal
7110272769,normal
6020681719,normal
6181953290,normal
7915052521,normal
9879989787,spam
8184455290,normal
8897978789,spam
8879788887,spam
9999999999,spam
6896002457,normal
9999999999,spam
7799979788,spam
8888888888,spam
8128532681,normal
8888888888,spam
9979797987,spam
8798977799,spam
9383431441,normal
9777789878,spam
8888888888,spam
6986621675,normal
9899899798,spam
8888888888,spam
7200776672,spam
6271542796,normal
8888888888,spam
9681347712,normal
8702604957,normal
7004817642,normal
6880912067,normal
9778797877,spam
6307928813,normal
8105421945,spam
7676489189,normal
8888888888,spam
7987979879,spam
6243365095,spam
8888888888,spam
9999999999,spam
8897804387,spam
6742849339,normal
6523255504,normal
8998878799,spam
9987987788,spam
6316249948,normal
6052285621,normal
7261316787,normal
9887799888,spam
9999999999,spam
9197779825,normal
9999999999,spam
7649255410,normal
8622129771,normal
9897787977,spam
9999999999,spam
6535656275,normal
9999999999,spam
7233272893,normal
9999999999,spam
9153026617,normal
9999999999,spam
8888888888,spam
9999999999,spam
8128921011,normal
6304875313,spam
7998887248,normal
9777979788,spam
8185414235,normal
9840736989,normal
7058024387,normal
8064994213,normal
9999999999,spam
8151620273,normal
9799797988,spam
9977797778,spam
8490832595,normal
6133148574,normal
9553381221,spam
6220671008,normal
7777197413,normal
9907561907,normal
8573797755,spam
7408750028,normal
9087583397,normal
8978887878,spam
7143135684,spam
9897999897,spam
9798987878,spam
9780579344,normal
6459922631,normal
8888888888,spam
9799899797,spam
9465308150,normal
9779999987,spam
9799777988,spam
9999999999,spam
8888888888,spam
8043370469,normal
9999999999,spam
8888888888,spam
9999999999,spam
9999999999,spam
9788977978,spam
9638991744,normal
9999999999,spam
9217026583,normal
9999999999,spam
8323321116,spam
8888888888,spam
9999999999,spam
8888888888,spam
9997778779,spam
6772088983,spam
7081614697,spam
9999999999,spam
8888888888,spam
8899977798,spam
9788997999,spam
9999999999,spam
9999999999,spam
8071004207,normal
8888888888,spam
8888888888,spam
8051684421,normal
9999999999,spam
9513341447,normal
7233280347,spam
9146196838,spam
8280636427,normal
7075727194,spam
6521317307,normal
7978799899,spam
9999999999,spam
9987807962,normal
7507753500,normal
9797888778,spam
6625089712,normal
8043798418,normal
8888888888,spam
7105234929,normal
7257143098,normal
9280246917,normal
7366904762,normal
9999999999,spam
7395586322,normal
9144083724,normal
9120584636,normal
9968043142,normal
9710891355,normal
6547500060,normal
8888888888,spam
7745094887,normal
6672320025,normal
7624691736,normal
8888888888,spam
7789998888,spam
9826533598,normal
9491872504,normal
8535403745,normal
6186088258,normal
4303347994,spam
2023539932,spam
7064891384,normal
7369242995,normal
7821541896,normal
8888888888,spam
8933690280,normal
9997878899,spam
9999999999,spam
9491140006,spam
6452438685,normal
9986726080,normal
8005627504,normal
8448229332,normal
9787999997,spam
9988789877,spam
8321486653,normal
7077114574,normal
7778999998,spam
6119990492,normal
6722359441,normal
9999999999,spam
9878777799,spam
7445143371,normal
8688406604,normal
7318276271,normal
9888989889,spam
9912646522,normal
9271491368,normal
6925924348,normal
9998799878,spam
7582358366,normal
9300448822,normal
9235959124,normal
9833158985,normal
8500710532,normal
7151629833,normal
9999999999,spam
6438504204,normal
9999999999,spam
8888888888,spam
9377954647,normal
7572920016,spam
7113151976,normal
9257884559,normal
9858706247,normal
8370829778,normal
8888778877,spam
9999999999,spam
8784671086,normal
8096255305,normal
9076984043,normal
9977988987,spam
6372249234,normal
8287621786,normal
8887878777,spam
9631446907,normal
6750552881,spam
6718554756,normal
8246204226,spam
8888888888,spam
7343927035,normal
9888797887,spam
9879797899,spam
9777999789,spam
9999999999,spam
8469325852,spam
7288043043,spam
8518640805,normal
8888888888,spam
8815187611,normal
7141949537,spam
7392055126,spam
6202012024,normal
7716418584,normal
6656669677,normal
8888888888,spam
9999999999,spam
6142625008,normal
9720396592,normal
8941748339,normal
7511643850,normal
6414404991,spam
7130617065,normal
7617581432,normal
8888888888,spam
7027987436,normal
9887799778,spam
9999999999,spam
7580034856,normal
7046004803,normal
8634855988,normal
6515324651,normal
9038529593,normal
9065218064,normal
9888245280,normal
9999999999,spam
8787789997,spam
8107097469,normal
7988877878,spam
7687991767,normal
7787948429,normal
7979897978,spam
9999999999,spam
9999999999,spam
8583960529,normal
9987998788,spam
9799887799,spam
7809797557,spam
0677715748,spam
9977997989,spam
6079183219,normal
9879789977,spam
9999999999,spam
8888888888,spam
9930712865,normal
7788887787,spam
9999979788,spam
9797999799,spam
6267557320,normal
8787879897,spam
9139750657,normal
7279864368,normal
8638199350,normal
8887778898,spam
9999999999,spam
9999999999,spam
9879987989,spam
9018118223,normal
9999999999,spam
9697984566,spam
7066285972,normal
9995809746,normal
8888888888,spam
6816419498,normal
8888877999,spam
8987897777,spam
8881253413,spam
8748462169,normal
8888888888,spam
9999999999,spam
8560269319,normal
8081992839,normal
8964284724,normal
9999999999,spam
6273664685,normal
7371532652,normal
8541385297,normal
9999999999,spam
9000626764,normal
9653489958,normal
7543446602,normal
6697731534,spam
8888888888,spam
9679797179,normal
9999999999,spam
9987878878,spam
7518905155,normal
6818294063,normal
7213725543,normal
8556433562,normal
7175212603,normal
8888888888,spam
9251537416,spam
9999999999,spam
9999999999,spam
8888888888,spam
8571113870,normal
8888888888,spam
9373556468,normal
8888888888,spam
9788878898,spam
9877879879,spam
8898229612,spam
6641283885,normal
8888888888,spam
8987898798,spam
6679721005,normal
8888888888,spam
9999999999,spam
7401093793,normal
6175496830,normal
4148738887,spam
9718045082,spam
6659993948,normal
8888888888,spam
9999999999,spam
9999999999,spam
9999999999,spam
6171265183,spam
7588672752,normal
9645656485,normal
6397230390,normal
9797778989,spam
6232584895,normal
6250578730,normal
7122153404,normal
6689908507,spam
8037965408,normal
7560693230,normal
7720910171,spam
6320364575,normal
9857718340,normal
1684374916,spam
6159844018,spam
9583554037,spam
8888888888,spam
9787898998,spam
7600897992,normal
7978999989,spam
9223825469,normal
8327008166,normal
9999999999,spam
7835182892,normal
8086921392,spam
8286237769,spam
9899989988,spam
9978979779,spam
9777979979,spam
8481569347,normal
6929395346,normal
9879797799,spam
8888888888,spam
9797787989,spam
9988788887,spam
9777799779,spam
1700688481,spam
9888978877,spam
9217737584,normal
7901708980,spam
8363970270,spam
8196154157,normal
6675059032,spam
9215695769,normal
7544786540,normal
7695258892,normal
6505821222,normal
9789798888,spam
6096883363,spam
8998779997,spam
9977977778,spam
9999999999,spam
7614554271,normal
8888888888,spam
8888888888,spam
8888888888,spam
9663027676,normal
6705223750,normal
7688588118,spam
9887977888,spam
7281985180,normal
7596791460,normal
7889888778,spam
7247319081,normal
7484496511,normal
7028419348,normal
7927616792,spam
9897878798,spam
9231898843,normal
8888888888,spam
8375519971,spam
8588402360,normal
9109683815,normal
9799779997,spam
7779878798,spam
8122659512,normal
8766252380,normal
8629893204,normal
9888898799,spam
7204435365,normal
8888888888,spam
9787889898,spam
7022991568,normal
9587659644,normal
8888888888,spam
7044837384,normal
7432310738,normal
9666583496,spam
6292339643,normal
7769430203,normal
8757448690,normal
9256894557,normal
7852636952,spam
6434099267,normal
8103512130,spam
0792237010,spam
8746737321,normal
9999879877,spam
6459026708,normal
8888888888,spam
7214716793,normal
9585109896,normal
6912579836,normal
8888888888,spam
8888888888,spam
6972553650,spam
6849792298,normal
7029201786,normal
7979989779,spam
9799797787,spam
8061385876,normal
9603143276,spam
8888878787,spam
9889988999,spam
8605793259,normal
7528458664,spam
7524162617,normal
8879988797,spam
9787799888,spam
9830796109,normal
8888888888,spam
8888888888,spam
6500670032,normal
7406191840,normal
9879887778,spam
9777897898,spam
7822562004,normal
9999999999,spam
7481189849,normal
2316888966,spam
7238346042,normal
8796236119,normal
7295711594,normal
9999999999,spam
7737776050,normal
8888888888,spam
6706982959,normal
9999999999,spam
7544980386,normal
7416339679,normal
8877978977,spam
9358231867,normal
9558498988,normal
9999999999,spam
9925697204,normal
8888888888,spam
9988979779,spam
8603157480,normal
8408112599,normal
9887897779,spam
6458959087,spam
7424448130,spam
7575313914,normal
7856731061,normal
8779778988,spam
6105832118,normal
9799777887,spam
8888888888,spam
6669670773,normal
9999999999,spam
8884092943,normal
8979998987,spam
9979999799,spam
8032533648,spam
8888888888,spam
7448266675,normal
6438683184,normal
6748374531,spam
7455806746,spam
8899888887,spam
8025858177,normal
6337306084,normal
8888888888,spam
8888888888,spam
6240945747,normal
9999999999,spam
8888888888,spam
8574767368,normal
9778789979,spam
9999999999,spam
7787999878,spam
9777779898,spam
8743752457,normal
9464532748,normal
9377649703,normal
7547778482,normal
9777977998,spam
6949283730,normal
8156649137,normal
9925142848,normal
9909597128,normal
7987798978,spam
8888888888,spam
9187422739,spam
9999999999,spam
9528949975,normal
8203055893,normal
7247900550,normal
9999999999,spam
9898988897,spam
9839750295,spam
6429522531,normal
8079467205,spam
9759602966,normal
8888888888,spam
6490474037,normal
8888888888,spam
6799113022,normal
9879987879,spam
9363258949,normal
8779897998,spam
7900240780,normal
9999999999,spam
8799778999,spam
6787967568,normal
8888888888,spam
7354590983,normal
9977977798,spam
8888888888,spam
9897997989,spam
9999999999,spam
7317980479,normal
8789979998,spam
7645000878,normal
8800543118,normal
8888888888,spam
9999999999,spam
9431152019,normal
8888888888,spam
9899779979,spam
9999999999,spam
8888888888,spam
6226234191,normal
9505779082,spam
6038416102,spam
9997878999,spam
8788779879,spam
8888888888,spam
8004078371,normal
9887879987,spam
9787788989,spam
9999999999,spam
8957587916,normal
8888888888,spam
7154416123,normal
9433520278,normal
9383425153,normal
9999987779,spam
7626122075,normal
2414900155,spam
7373360647,normal
7679113098,normal
7128103536,normal
9999887897,spam
8888888888,spam
9887797779,spam
9999999999,spam
6929119233,normal
8778979787,spam
7240127387,normal
9999999999,spam
9027321591,spam
9988989787,spam
8888888888,spam
8778257751,normal
9653672218,normal
6368652984,normal
9999999999,spam
9466107901,normal
9999999999,spam
9898797998,spam
7298781215,normal
7681071839,normal
6468501237,normal
9997889977,spam
9999999999,spam
7707599194,normal
6113366023,normal
6673597644,normal
9798979779,spam
9183528620,spam
7899978899,spam
9778987977,spam
7999779778,spam
9999999999,spam
6251369897,normal
8888888888,spam
6102571165,spam
6748860420,normal
8801117467,normal
9341234338,normal
6245972430,normal
9999999999,spam
8888888888,spam
8888888888,spam
6928533933,normal
9999999999,spam
9831227779,spam
6419403601,spam
9998788999,spam
6090388811,spam
9987987878,spam
6262759005,spam
9877877899,spam
9236380619,normal
9999999999,spam
9989888977,spam
9999999999,spam
8604765447,normal
8888888888,spam
9235287555,normal
9898798797,spam
9974666824,normal
8740843296,normal
9976552965,normal
9899799778,spam
9999999999,spam
7556285794,normal
8888888888,spam
8911303510,normal
7165295825,normal
9778998997,spam
7817832220,normal
7417671511,spam
9476284487,spam
9999999999,spam
7374775108,normal
7989788879,spam
7861722962,normal
8897877878,spam
9999999999,spam
8435527792,normal
6152635794,normal
7489631147,normal
7427958903,normal
8888888888,spam
6115795940,normal
8701160683,normal
7181017087,normal
9999999999,spam
9997888977,spam
7199424961,spam
7892114055,spam
8888888888,spam
7941293722,normal
9999999999,spam
9879989879,spam
9999999999,spam
6494054711,spam
8888888888,spam
9788898988,spam
7881605595,normal
9999999999,spam
9544201742,normal
8505364742,normal
6050539135,spam
8536133709,normal
6867718436,normal
8888888888,spam
9897777787,spam
8888888888,spam
9778887997,spam
8888888888,spam
7551587060,normal
8773949442,normal
7017317102,normal
7599466467,normal
9999999999,spam
8562552901,spam
9994704122,normal
8741559637,normal
6359145650,normal
9797779799,spam
8766340933,normal
8171722684,spam
8888888888,spam
9779778879,spam
9788777998,spam
9488202501,normal
9998797878,spam
7263783328,normal
9926832859,normal
7081868242,normal
8592333449,normal
9887998789,spam
9999999999,spam
7784554043,normal
7732632796,normal
9879998987,spam
6744209481,spam
8037303818,spam
6368776424,normal
7047649479,spam
9999999999,spam
9988777798,spam
9367153595,normal
7119321129,normal
6223788271,normal
8241621965,spam
8888888888,spam
6640290225,normal
9894002676,normal
8888888888,spam
9397137613,normal
9987899799,spam
8888888888,spam
9999999999,spam
8887877989,spam
8888888888,spam
9788789897,spam
9835483084,normal
7004332259,normal
9999999999,spam
8977999879,spam
7864912254,normal
8888888888,spam
9887887978,spam
8631426239,normal
9999999999,spam
8121354705,normal
9903982953,normal
6134169840,normal
7650473371,normal
9999999999,spam
7659137015,spam
7939582337,normal
8999978898,spam
8647208650,spam
9779999977,spam
6946306703,normal
8888888888,spam
9879989988,spam
7195652306,normal
9789777879,spam
8460775655,normal
6958465346,normal
9935822218,spam
9740583389,normal
6869468722,normal
6724921556,normal
6070831145,normal
9978797787,spam
9234236427,normal
9999999999,spam
9999999999,spam
9779779879,spam
9614635626,normal
6590076480,normal
9778979989,spam
9371015394,normal
9578130827,normal
7913621057,normal
9887799788,spam
8496873179,normal
7170470602,normal
9999999999,spam
9987999798,spam
7554315867,normal
7889889887,spam
9614276595,normal
7382122246,normal
9919763202,normal
7222149872,normal
9999999999,spam
7997978778,spam
9989977799,spam
9799888998,spam
9273816463,normal
6835524843,normal
9999999999,spam
6209896651,normal
7778527795,normal
9999999999,spam
8888888888,spam
7267060026,normal
6308499892,spam
9979988688,normal
8999787997,spam
8595272634,normal
8076401513,normal
9999999999,spam
7565804942,normal
9569357088,normal
9999999999,spam
7956113271,normal
8888888888,spam
9787798987,spam
9335845482,normal
9999999999,spam
7025358346,normal
6113552982,normal
9182028585,normal
8501000778,normal
8888888888,spam
7898788888,spam
6299585265,normal
6377756523,normal
9999999999,spam
9862141058,normal
9753386888,normal
7622245008,normal
8888888888,spam
9797987797,spam
8784366303,normal
9999999999,spam
8175875996,normal
6533757140,normal
9198479599,normal
7240981902,normal
9777877879,spam
8795689685,normal
9978988878,spam
8887798777,spam
6809900296,spam
7878777778,spam
6150384781,normal
8888888888,spam
9657334909,normal
7756054560,normal
8888888888,spam
9999999999,spam
7783645812,spam
7435580036,normal
8955445037,normal
7957102078,spam
8888888888,spam
9206329063,normal
7934373254,normal
8888888888,spam
9789779987,spam
7923599256,normal
8530974900,normal
7887789878,spam
9778799799,spam
8988789779,spam
9877879778,spam
7616497271,spam
6418747121,normal
9999999999,spam
9999999999,spam
9999778889,spam
8425295736,normal
9999999999,spam
7940339575,spam
9999999999,spam
8888888888,spam
8260756116,normal
9719373973,normal
9999978777,spam
7879853184,normal
6747726697,normal
9789898778,spam
8244636510,normal
9888997978,spam
7508563691,normal
8888888888,spam
9999999999,spam
8153962701,normal
8414164221,normal
7352163842,spam
8917554536,spam
9034130661,spam
8987778977,spam
9083695678,normal
7809628925,spam
8663839602,normal
9789889779,spam
9999999999,spam
7926176227,normal
8879999798,spam
9999999999,spam
7939154863,normal
9997988789,spam
9256268875,normal
6387625166,normal
8507738258,normal
9777879797,spam
1915728131,spam
9999999999,spam
8888888888,spam
6636734956,spam
7434199507,normal
7354183558,spam
8486882908,normal
9638284833,normal
8888888888,spam
7992327787,normal
6196637627,normal
7779999899,spam
8779887789,spam
7878788987,spam
6196390676,normal
7345497240,normal
9846497138,normal
6329010255,normal
7779879997,spam
8887777999,spam
7334385366,normal
9710447123,normal
9708219753,normal
8888888888,spam
6212059597,normal
8799898878,spam
8833224914,normal
8039728457,normal
9979779899,spam
8888888888,spam
6737859825,normal
9786915916,spam
6490526434,normal
7347810077,normal
9999889998,spam
9989797799,spam
6009216964,normal
8291259180,normal
8435490173,normal
8527638532,normal
6697484575,normal
4462302844,spam
8888888888,spam
9469752811,normal
8233712756,spam
9080100404,normal
9777797999,spam
6078774825,normal
7989788787,spam
7237060706,normal
7972767171,normal
7107629896,normal
7437411821,normal
9525240412,normal
9356052649,normal
8430835623,normal
9785748590,normal
9898898897,spam
8988878898,spam
9162572346,normal
6321443263,normal
7972066696,normal
8620754260,normal
8730112415,normal
8175444099,normal
8777978779,spam
7486553537,normal
8777797998,spam
6156358903,normal
9049698291,normal
9642669978,normal
8325842327,normal
6921309913,normal
6637419896,normal
9879797889,spam
9999999999,spam
6754925582,normal
6604930858,normal
6978712514,spam
6243003922,normal
9203329697,normal
8798899789,spam
8722661319,spam
9084382380,normal
8888888888,spam
9778778979,spam
8662526371,normal
6261327270,normal
9267841183,normal
9533594625,normal
6768656191,normal
8888888888,spam
8888888888,spam
6212371645,normal
9888787778,spam
8677729475,spam
8988979879,spam
7758239452,normal
6216583366,normal
8815695960,normal
8888888888,spam
8137986501,normal
8213763924,spam
6943837920,normal
8777889987,spam
9474690607,normal
8888888888,spam
8888888888,spam
7902797359,normal
8888888888,spam
9999999999,spam
9999999999,spam
9578450615,normal
6927032836,spam
6506190416,spam
7421179122,normal
6380818005,normal
8259993059,normal
9978878879,spam
9987899787,spam
6084710199,normal
9999999999,spam
9788887997,spam
9161239560,normal
7571667432,normal
9999999999,spam
9999898989,spam
6068704446,normal
9777888878,spam
7944307450,normal
9270297923,normal
8144121829,normal
7893995024,normal
7879999899,spam
8469435271,normal
8997798998,spam
7438123583,normal
8888888888,spam
9056882006,spam
6016144513,normal
6709797312,normal
9329096622,normal
9856993899,normal
9220031488,normal
8888888888,spam
8888888888,spam
4639948506,spam
7358173882,normal
9999999999,spam
9718585406,normal
8888888888,spam
6985494109,spam
9998978998,spam
8888888888,spam
9238923063,normal
9999999999,spam
9999999999,spam
7857828627,normal
6693759474,normal
9857878185,normal
9003302217,normal
9789787989,spam
8710108504,spam
8560319548,normal
6859338498,spam
7801304115,normal
6996670975,normal
8888888888,spam
9406006801,normal
9731489613,spam
9898888789,spam
8922977596,normal
7832627892,normal
9462354169,normal
7805132849,normal
8679368912,normal
9732775628,normal
8888888888,spam
9888899889,spam
6186492156,normal
9999999999,spam
9978898997,spam
9999999999,spam
7536110290,normal
7830554950,normal
8888888888,spam
9979978898,spam
9429450262,spam
7991946979,normal
9998888888,spam
8439376878,normal
9999777989,spam
8891155917,normal
7011445602,normal
8888888888,spam
9999999999,spam
8229109359,normal
7110663665,normal
8238479777,normal
9041233730,normal
7765556376,normal
7667422973,normal
8734211736,normal
6542497840,normal
7505376015,normal
6734575361,normal
6127557775,normal
7017945412,normal
9202830376,normal
9999999999,spam
7797787988,spam
7908701320,normal
9879778999,spam
7286380621,normal
8888888888,spam
6872384710,normal
9462266140,normal
9999999999,spam
6457355504,normal
6741761233,normal
0576265821,spam
8423795828,spam
6374450773,normal
8888888888,spam
7998988877,spam
8888888888,spam
9999999999,spam
9998879987,spam
9018810714,normal
6759395823,normal
6496446702,normal
8888888888,spam
9999999999,spam
9268973987,normal
9548265124,normal
7355475660,normal
6585892033,normal
9778897997,spam
8888888888,spam
6165911642,normal
9999999999,spam
9895718643,normal
9999999999,spam
7325182200,normal
7842221284,spam
9855797203,normal
8205456003,normal
8888888888,spam
9777878779,spam
6844916113,normal
9493861148,normal
9529092077,normal
8888888888,spam
7381691936,normal
8114943752,normal
9898879888,spam
9878978999,spam
9899478188,normal
7644788214,normal
9877878878,spam
9779899887,spam
6207990667,normal
8334131928,normal
8612368146,normal
9999999999,spam
9878779799,spam
7001491280,normal
6422884196,normal
8887979898,spam
9999999999,spam
9887979978,spam
7425832497,normal
7799798987,spam
6565712084,normal
9494470254,normal
7407785382,normal
9341379411,normal
7634786808,spam
8888888888,spam
9797887977,spam
7996109735,spam
9987979879,spam
9767333042,normal
8617985683,normal
7911306357,normal
9999999999,spam
7257069323,normal
9999777879,spam
6108367227,normal
7779979898,spam
6990968657,normal
9460313676,normal
9989989779,spam
9888799887,spam
8870014730,spam
9999999999,spam
8888888888,spam
9978878889,spam
7878787797,spam
9879789789,spam
8508774114,normal
9999999999,spam
7989989897,spam
7510632962,normal
8423402134,normal
9798889779,spam
7181155784,normal
8888888888,spam
9999999999,spam
7708568280,normal
6430623569,normal
8888888888,spam
9968305349,normal
9459314680,normal
8554659982,normal
7786199809,normal
6322232974,normal
9977889978,spam
4071389607,spam
7291624477,normal
8875104541,normal
6481276323,normal
7997898779,spam
9047223798,spam
8979989777,spam
9370392636,normal
6032536915,normal
7107376236,normal
7910651102,normal
7046911824,normal
6473870538,normal
7977889788,spam
8821336380,normal
9977998987,spam
8276699963,normal
9902389952,normal
9503484662,normal
9033729841,normal
9899979888,spam
9748529371,normal
9979797999,spam
7977878987,spam
9329586851,normal
9194787085,normal
7734061349,normal
9527520423,normal
8888888888,spam
8888888888,spam
8888888888,spam
9989777978,spam
6403386724,normal
6067084633,spam
8888888888,spam
9289378469,normal
9798879779,spam
8894988469,normal
7755827953,spam
9051546367,normal
4681359670,spam
7144668739,normal
7988887777,spam
9987998977,spam
9507854808,normal
4085028718,spam
9719815675,normal
8573935158,normal
8472158943,normal
9999999999,spam
7127323137,normal
6472541382,normal
8900462359,normal
9879997989,spam
9802106285,normal
9788799779,spam
6606420081,normal
6000030338,normal
9998898887,spam
6482386803,normal
9999999999,spam
8762955440,normal
8281463234,normal
7777898998,spam
8784309788,normal
9297935407,normal
9797788897,spam
9886718698,normal
8888888888,spam
8888888888,spam
8888888888,spam
9788797898,spam
9899897887,spam
7871874162,normal
9999999999,spam
9999999999,spam
7778779977,spam
9978898879,spam
6960369712,normal
8888888888,spam
7987789799,spam
8185318847,normal
8888888888,spam
7565002745,normal
7797978779,spam
6052234442,normal
9978877897,spam
9483072837,normal
6579080065,normal
9196692727,normal
9779779788,spam
6408164525,normal
6520906568,normal
9458473215,spam
9879888987,spam
8341389186,spam
9799999879,spam
9692989444,normal
6255124367,normal
9047332024,normal
9999999999,spam
8888888888,spam
9322112102,normal
6166985456,normal
9999999999,spam
7449834919,normal
8987977877,spam
7729841165,normal
7391099226,normal
7977978779,spam
9879777999,spam
7302900594,normal
9788887877,spam
7293419596,normal
8248533326,normal
9999999999,spam
8888888888,spam
8360519185,normal
9113495894,normal
8988978877,spam
9999999999,spam
6016163178,normal
8349420898,normal
7897787979,spam
9779888798,spam
7814769225,normal
9989799877,spam
8888888888,spam
8811538089,normal
9937324151,spam
7576259835,normal
6626059484,normal
8888888888,spam
9999999999,spam
6879841501,normal
8888888888,spam
9877798879,spam
9999999999,spam
9798887978,spam
9789777787,spam
6746243489,normal
8549176313,normal
7867042381,normal
9999999999,spam
7108037882,normal
9247013947,normal
9999999999,spam
9978889999,spam
9999999999,spam
7540485866,normal
8888888888,spam
9977978887,spam
9777878878,spam
9899798878,spam
9000714687,normal
8888888888,spam
8998889899,spam
9888779889,spam
8888888888,spam
8150527934,normal
8983620811,spam
9777978789,spam
9038680467,normal
8748419021,spam
7666901430,normal
9798877879,spam
9180005662,normal
8888888888,spam
8888888888,spam
9999999999,spam
9999999999,spam
9999999999,spam
8779898978,spam
8214814653,normal
9054015837,normal
9241952945,normal
8888888888,spam
7889997878,spam
9877987777,spam
9649321049,spam
9936427390,normal
7235086814,spam
6584785980,normal
4155232555,spam
6987064068,normal
8897888978,spam
7208528361,spam
8888888888,spam
8888888888,spam
6762735144,normal
9844115512,normal
9545696140,normal
9881130095,normal
8888888888,spam
6393762459,normal
6825983824,spam
8724606990,normal
9788998977,spam
9561706683,normal
8888888888,spam
9829411720,normal
8456648277,normal
8531157386,normal
8888888888,spam
8888888888,spam
6014962061,normal
8888888888,spam
9999999999,spam
9671297080,normal
7587767406,spam
6254873089,normal
9620166781,normal
6096937577,normal
6168645871,normal
6304766043,normal
8898303918,spam
9779978987,spam
8888888888,spam
